text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @maru9azir: #Worlds2019 #FNCWIN https://t.co/QzkelQ8aa6,FALSE,0,NA,2019-10-26T17:51:24Z,FALSE,NA,1188151152631676928,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maru9azir,8,TRUE,FALSE,NA,NA
😬 #Worlds2019 https://t.co/GqMV2wJCyt,FALSE,12,NA,2019-10-26T17:51:23Z,FALSE,NA,1188151151583285250,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RiotAriya,0,FALSE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:51:20Z,FALSE,NA,1188151135955226624,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wheedows,798,TRUE,FALSE,NA,NA
"RT @lolesportsbr: 🏆 O jogador destaque do primeiro dia das Quartas de Final do #Worlds2019 é o TheShy! #PreparaçãoModoOn

AO VIVO 🔴 https:/…",FALSE,0,NA,2019-10-26T17:51:19Z,FALSE,NA,1188151134474702849,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wesleyfreecs,3,TRUE,FALSE,NA,NA
"Griffin e Fnatic eliminadas, por essa quase ninguém esperava... 
#Worlds2019",FALSE,0,NA,2019-10-26T17:51:19Z,FALSE,NA,1188151131660267521,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",__oliveira1995,0,FALSE,FALSE,NA,NA
"RT @ES1tv: Tu n'as pas encore ta place pour la finale des #Worlds2019 ? 

Avec #ES1tv gagne ta place pour la compétition ! Et pas n'importe…",FALSE,0,NA,2019-10-26T17:51:17Z,FALSE,NA,1188151125775663105,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MattLablate,287,TRUE,FALSE,NA,NA
RT @ierrejon: Este fin de semana se congregan en Madrid miles de personas con motivo de los cuartos de final de los #Worlds2019 de League o…,FALSE,0,NA,2019-10-26T17:51:17Z,FALSE,NA,1188151124311887877,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",un_cacahuete,607,TRUE,FALSE,NA,NA
RT @FNATIC: It was like 2017 all along... #Worlds2019,FALSE,0,NA,2019-10-26T17:51:16Z,FALSE,NA,1188151119714902016,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hyzy_katarzyna,320,TRUE,FALSE,NA,NA
"RT @AFK_Creators: So, you are a @FNATIC fan and just watched their match against @FPX_Esports #Worlds2019 https://t.co/t9k4HiSput",FALSE,0,NA,2019-10-26T17:51:14Z,FALSE,NA,1188151112773328896,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HextechThinker,2,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:51:13Z,FALSE,NA,1188151106016288768,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",davidcasares9,798,TRUE,FALSE,NA,NA
"""Mate he flies in on Kai'sa and instantly dies"" - @Froskurinn 
""HE IS CREATING PRESSURE"" - @RazLPL 
😂😂😂😂
#Worlds2019",FALSE,0,NA,2019-10-26T17:51:12Z,FALSE,NA,1188151105181630464,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TheLECat,0,FALSE,FALSE,NA,NA
"Con los resultados de hoy China se asegura un cupo en la final, y ya puedo confirmar una final KR vs CN. Por cierto… https://t.co/J3vAR25l5G",FALSE,0,NA,2019-10-26T17:51:12Z,TRUE,NA,1188151104120340481,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stradlaterr,0,FALSE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:51:12Z,FALSE,NA,1188151103151575040,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",jedinme,798,TRUE,FALSE,NA,NA
RT @sjokz: VAMOS! #WORLDS2019 🇪🇸 https://t.co/4xxh5oCVSI,FALSE,0,NA,2019-10-26T17:51:11Z,FALSE,NA,1188151098101530624,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gab_Dn12,1302,TRUE,FALSE,NA,NA
"RT @aliciaouteiralf: Fnatic: pierde 2 partidos importantes jugando garen yuumi
Fnatic: deja de jugar garen yuumi y gana 3 partidos seguidos…",FALSE,0,NA,2019-10-26T17:51:10Z,FALSE,NA,1188151096008724482,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MemoReviews,126,TRUE,FALSE,NA,NA
"RT @aliciaouteiralf: Fnatic: pierde 2 partidos importantes jugando garen yuumi
Fnatic: deja de jugar garen yuumi y gana 3 partidos seguidos…",FALSE,0,NA,2019-10-26T17:51:10Z,FALSE,NA,1188151093898944519,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Dante33464,126,TRUE,FALSE,NA,NA
"🏆 O jogador destaque do primeiro dia das Quartas de Final do #Worlds2019 é o TheShy! #PreparaçãoModoOn

AO VIVO 🔴… https://t.co/h39YwLsrv5",FALSE,90,NA,2019-10-26T17:51:08Z,TRUE,NA,1188151085917097984,NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>",lolesportsbr,3,FALSE,FALSE,NA,NA
RT @lolesports: PENTAKILL FOR VIPER! #Worlds2019 https://t.co/UYSmRqzbHQ,FALSE,0,NA,2019-10-26T17:51:07Z,FALSE,NA,1188151084281282560,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nackatiwat,1700,TRUE,FALSE,NA,NA
RT @FNATIC: Well... #Worlds2019 https://t.co/Jv0duCagJn,FALSE,0,NA,2019-10-26T17:51:07Z,FALSE,NA,1188151082792435714,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",corentinwaras,1561,TRUE,FALSE,NA,NA
I’m sorry but for real @lolesports tops all highlights and intros and for teams hands down. #Worlds2019,FALSE,2,NA,2019-10-26T17:51:06Z,FALSE,NA,1188151080175230976,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",areyess11,0,FALSE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:51:06Z,FALSE,NA,1188151078904352769,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anderpasa,798,TRUE,FALSE,NA,NA
RT @lolesports: When you've accepted your fate... #Worlds2019 https://t.co/QxjznZBg3N,FALSE,0,NA,2019-10-26T17:51:06Z,FALSE,NA,1188151076387577856,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GeerardoChimal,716,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:51:05Z,FALSE,NA,1188151076102402048,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",watawata0703,798,TRUE,FALSE,NA,NA
RT @FNATIC: Well... #Worlds2019 https://t.co/Jv0duCagJn,FALSE,0,NA,2019-10-26T17:51:05Z,FALSE,NA,1188151074848497665,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",dodgemasterflex,1561,TRUE,FALSE,NA,NA
RT @lolesports: .@FPX_Esports defeat @FNATIC in game four and advance to the 2019 World Championship Semifinals! #FPXWIN #Worlds2019 https:…,FALSE,0,NA,2019-10-26T17:51:05Z,FALSE,NA,1188151073955033094,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yyaboytimothyy,254,TRUE,FALSE,NA,NA
"RT @lolnews_612com: みなさんThe Shyのヘイルブレードヤスオに驚きでしょうが、日本サーバーでは彼より先にヘイルヤスオをやった有名人がいることをご存知でしょうか？

そう!!　我らが皇帝 DFM Ceros(日本サーバーさん)が!!!!

やはり彼は皇帝。…",FALSE,0,NA,2019-10-26T17:51:02Z,FALSE,NA,1188151059421597696,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4ssaultk,168,TRUE,FALSE,NA,NA
RT @Champi_14: Ya está en la puerta de Vistalegre el transporte de Fnatic listo para cuando acabe este mapa #Worlds2019 https://t.co/W3Dw88…,FALSE,0,NA,2019-10-26T17:51:01Z,FALSE,NA,1188151057693708290,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Beloth2432_,72,TRUE,FALSE,NA,NA
RT @Buckstrike: Cuando le han vuelto a dejar Ryze a Doinb. #Worlds2019 https://t.co/xggAjbCtGf,FALSE,0,NA,2019-10-26T17:51:00Z,FALSE,NA,1188151052731899904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PepitoLoquillo,16,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:59Z,FALSE,NA,1188151048453738497,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rand0m_0ne,798,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:59Z,FALSE,NA,1188151047925223424,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GaLoiolla,798,TRUE,FALSE,NA,NA
"RT @Official_LJL: 【#Worlds2019 Knockout Stage Day 1】

本日Day 1ではLPL代表・Invictus GamingがLCK代表・Griffinに勝利、そして同じくLPL代表・FunPlus PhoenixがLEC代表・Fna…",FALSE,0,NA,2019-10-26T17:50:58Z,FALSE,NA,1188151043575541760,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TokyoDog,86,TRUE,FALSE,NA,NA
"So, you are a @FNATIC fan and just watched their match against @FPX_Esports #Worlds2019 https://t.co/t9k4HiSput",FALSE,8,NA,2019-10-26T17:50:57Z,FALSE,NA,1188151038634795014,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AFK_Creators,2,FALSE,FALSE,NA,NA
RT @lolesports: No perfect predictions for the first day of the 2019 World Championship Quarterfinals #Worlds2019 https://t.co/DJmz4BW67O,FALSE,0,NA,2019-10-26T17:50:54Z,FALSE,NA,1188151029545615367,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WannabewithU_J,118,TRUE,FALSE,NA,NA
RT @cxlibri: One day someone will fight for you like those two teams fight for the blue buff #Worlds2019,FALSE,0,NA,2019-10-26T17:50:53Z,FALSE,NA,1188151024781058049,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",your_mudddaa,136,TRUE,FALSE,NA,NA
"RT @Varik0: Aquí estamos en los #Worlds2019 con la Copa, y un poquito de agua para subir a Challenger 🌚 https://t.co/I9CQWXSGWT",FALSE,0,NA,2019-10-26T17:50:49Z,FALSE,NA,1188151006619754497,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thekiller023,5,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:45Z,FALSE,NA,1188150991088173057,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",boheMaster,798,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:44Z,FALSE,NA,1188150988072509441,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DamnedLUL,798,TRUE,FALSE,NA,NA
Mañana eliminan a G2 #Worlds2019,FALSE,0,NA,2019-10-26T17:50:44Z,FALSE,NA,1188150986474438659,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MissJKenway,0,FALSE,FALSE,NA,NA
Lul IG about to choke against FPX #Worlds2019 https://t.co/9I5W2fnhuM,FALSE,0,NA,2019-10-26T17:50:42Z,FALSE,NA,1188150978614153216,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",GodRachit,0,FALSE,FALSE,NA,NA
RT @ESPN_Esports: Note to #Worlds2019 teams: Stop giving @Doinbmid Ryze. The @FPX_Esports mid laner crushed Fnatic on the champion today an…,FALSE,0,NA,2019-10-26T17:50:42Z,FALSE,NA,1188150978245038081,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YOman45482725,17,TRUE,FALSE,NA,NA
"RT @InvenGlobal: [#Worlds2019] @FPX_Esports take down @FNATIC in a 3-1 Quarterfinal victory, headed to Semifinals! 

✍️ @parquesomedia #FPX…",FALSE,0,NA,2019-10-26T17:50:42Z,FALSE,NA,1188150976542171136,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",VANVANprj,6,TRUE,FALSE,NA,NA
RT @Cloud9: The #LCS teams enjoying #Worlds2019 right now https://t.co/QI1hz04ZXH,FALSE,0,NA,2019-10-26T17:50:42Z,FALSE,NA,1188150976168873984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anobleblackeye,226,TRUE,FALSE,NA,NA
"Dejando a un lado la eliminación de @FNATIC 😢, os traigo la entrevista que le he hecho esta mañana a @eMeDroiD. Hem… https://t.co/waS43zffL4",FALSE,6,NA,2019-10-26T17:50:41Z,TRUE,NA,1188150975103750144,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Barbbq_,1,FALSE,FALSE,NA,NA
RT @yisus1926: Como tirar una partida a lo Fnatic #Worlds2019 https://t.co/8AGc7xXrCl,FALSE,0,NA,2019-10-26T17:50:41Z,FALSE,NA,1188150974755606529,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vareitor,58,TRUE,FALSE,NA,NA
It was not me after all #alwaysfnatic #Worlds2019,FALSE,0,joaovidigueira,2019-10-26T17:50:41Z,FALSE,1188122229420236802,1188150972142501888,51193781,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joaovidigueira,0,FALSE,FALSE,NA,NA
RT @lolesports: The 2019 World Championship Quarterfinals continue tomorrow at 4AM PDT / 12PM CET with @T1LoL vs @Splyce followed by @Damwo…,FALSE,0,NA,2019-10-26T17:50:39Z,FALSE,NA,1188150965897183237,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LagardeMargot,134,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:36Z,FALSE,NA,1188150952051826688,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tottipifa,798,TRUE,FALSE,NA,NA
RT @lolesports: PENTAKILL FOR VIPER! #Worlds2019 https://t.co/UYSmRqzbHQ,FALSE,0,NA,2019-10-26T17:50:36Z,FALSE,NA,1188150950390849541,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",macastillog11,1700,TRUE,FALSE,NA,NA
"RT @NastyFoxLoL: Fnatic se ha perdido algunas clases
#Worlds2019 https://t.co/bt5mXvA5w4",FALSE,0,NA,2019-10-26T17:50:35Z,FALSE,NA,1188150949451354115,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",luuudmilac,107,TRUE,FALSE,NA,NA
"#Worlds2019
Vendo dos entradas (ambas Oro y en semifinales 2-3 de noviembre):

Tendido Bajo
Tendido 14
Puerta 14
Fi… https://t.co/PUFG2ayQTr",FALSE,0,NA,2019-10-26T17:50:34Z,TRUE,NA,1188150943344484352,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ime_y_Last,0,FALSE,FALSE,NA,NA
"RT @RiotQuickshot: What a showing from @FPX_Esports to eliminate the 2018 World Finalists @FNATIC 

Congrats to both @lplenglish teams for…",FALSE,0,NA,2019-10-26T17:50:33Z,FALSE,NA,1188150941213691904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kombatjennings,11,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:29Z,FALSE,NA,1188150923941613569,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SopaDoGrookey,798,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:28Z,FALSE,NA,1188150920040849409,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",oskpie,798,TRUE,FALSE,NA,NA
RT @lolesports: When you've accepted your fate... #Worlds2019 https://t.co/QxjznZBg3N,FALSE,0,NA,2019-10-26T17:50:27Z,FALSE,NA,1188150915641073664,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1metori_XD,716,TRUE,FALSE,NA,NA
"RT @FPX_Esports: When in Spain, do as the Spaniards do! 
#Worlds2019 #FPX #FPXWIN #LPL https://t.co/iR6fAdeVeY",FALSE,0,NA,2019-10-26T17:50:26Z,FALSE,NA,1188150910968619009,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SlimJaao,279,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:26Z,FALSE,NA,1188150910683365377,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TsiPhantomThief,798,TRUE,FALSE,NA,NA
RT @FNATIC: It was like 2017 all along... #Worlds2019,FALSE,0,NA,2019-10-26T17:50:24Z,FALSE,NA,1188150903720726528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ralfz_02,320,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:24Z,FALSE,NA,1188150902223507456,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",saramarujjo,798,TRUE,FALSE,NA,NA
"#Worlds2019 Playoffs Round - Day 1 / FPX X FNC (Game 4)

É prazeroso demais ver o DoinB sendo o SuperCarryDoinB que… https://t.co/FGS9dkvRek",FALSE,1,NA,2019-10-26T17:50:23Z,TRUE,NA,1188150899962712065,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",nate_iskm,0,FALSE,FALSE,NA,NA
"RT @ggard03: Vitória da FPX e mais uma derrota pro meu bolão, obrigado mundo #Worlds2019 https://t.co/D996evC5JO",FALSE,0,NA,2019-10-26T17:50:23Z,FALSE,NA,1188150895994986503,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",caiuos,1,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:21Z,FALSE,NA,1188150889246318593,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",HypperLibrium,798,TRUE,FALSE,NA,NA
RT @_SugusSusana: Confiad en G2 mañana redime a europita #Worlds2019,FALSE,0,NA,2019-10-26T17:50:20Z,FALSE,NA,1188150883466567682,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DGuillen8,6,TRUE,FALSE,NA,NA
"RT @FNATIC: THIS IS OUR TIME, THIS IS OUR REGION, THIS IS OUR WORLDS. #Worlds2019 #AlwaysFnatic

ESTA ES NUESTRA CASA, MADRID

https://t.co…",FALSE,0,NA,2019-10-26T17:50:19Z,FALSE,NA,1188150881474224129,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kanekixll,282,TRUE,FALSE,NA,NA
"RT @GuizikaPru: 100% no bolão geraaaaaaaa
#Worlds2019
* SELO ANTI @EmpolgouCBLOL * https://t.co/dTeBJZV8Ko",FALSE,0,NA,2019-10-26T17:50:17Z,FALSE,NA,1188150872473292800,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Hamexter,1,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:17Z,FALSE,NA,1188150871240130561,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tymarel,798,TRUE,FALSE,NA,NA
F por todos aquellos que pusimos griffin y fnatic #Worlds2019,FALSE,0,NA,2019-10-26T17:50:16Z,FALSE,NA,1188150870011191296,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Crlazarte,0,FALSE,FALSE,NA,NA
Con @CAPS_dad al terminar la jornada de #Worlds2019 en vistalegre. Mañana habrá más suerte para Europa! #g2army… https://t.co/xl8PpkaAWC,FALSE,3,NA,2019-10-26T17:50:15Z,TRUE,NA,1188150864453787648,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ArrietaNatal,0,FALSE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:15Z,FALSE,NA,1188150862713110532,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NEO_Iam27,798,TRUE,FALSE,NA,NA
F natic. #Worlds2019,FALSE,0,NA,2019-10-26T17:50:13Z,FALSE,NA,1188150855855464448,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",STjosema,0,FALSE,FALSE,NA,NA
"RT @TimoVerdeil: La défaite est toujours plus dure à encaisser quand elle est inattendue. 

GG WP #Worlds2019 https://t.co/huTSSbAd82",FALSE,0,NA,2019-10-26T17:50:13Z,FALSE,NA,1188150854911700994,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DariusExMachina,12,TRUE,FALSE,NA,NA
RT @University_ES: ¿Tenemos los #Worlds2019 en Madrid y no es razón suficiente para que te apuntes a la Temporada 5 de University Esports?…,FALSE,0,NA,2019-10-26T17:50:12Z,FALSE,NA,1188150850516148225,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BlueDevils_UAH,3,TRUE,FALSE,NA,NA
RT @ierrejon: Este fin de semana se congregan en Madrid miles de personas con motivo de los cuartos de final de los #Worlds2019 de League o…,FALSE,0,NA,2019-10-26T17:50:10Z,FALSE,NA,1188150843813629953,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PepSamblas,607,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:10Z,FALSE,NA,1188150842559356928,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PawNMayr,798,TRUE,FALSE,NA,NA
"+ Ryze nos está destrozando dos partidas seguidas con el max. daño de partidas.. ¿Lo baneamos?

- Nah, seguro que e… https://t.co/cl86ercUyc",FALSE,2,NA,2019-10-26T17:50:09Z,TRUE,NA,1188150839841558528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Apatosaurio_,0,FALSE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:07Z,FALSE,NA,1188150828890316800,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",scinaute,798,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:03Z,FALSE,NA,1188150814751318018,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wehittheground,798,TRUE,FALSE,NA,NA
RT @NachoMCB9: #Worlds2019 rakan cazando a rekkles por quinta vez https://t.co/BI2DN9ZbbG,FALSE,0,NA,2019-10-26T17:50:03Z,FALSE,NA,1188150812163432449,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kiddeater,35,TRUE,FALSE,NA,NA
"RT @FNATIC: The blood on a battlefield comes from those who stood.

But what grows after is colours of a region proud, learned, wounded, st…",FALSE,0,NA,2019-10-26T17:50:02Z,FALSE,NA,1188150808711516161,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HernanCopello,798,TRUE,FALSE,NA,NA
"RT @FPX_Esports: When in Spain, do as the Spaniards do! 
#Worlds2019 #FPX #FPXWIN #LPL https://t.co/iR6fAdeVeY",FALSE,0,NA,2019-10-26T17:50:01Z,FALSE,NA,1188150806685671426,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",silver_tartaros,279,TRUE,FALSE,NA,NA
RT @FNATIC: Well... #Worlds2019 https://t.co/Jv0duCagJn,FALSE,0,NA,2019-10-26T17:50:01Z,FALSE,NA,1188150805771124738,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jamesloresco,1561,TRUE,FALSE,NA,NA
"RT @LVPesLoL: Empieza la rueda de prensa con @FNATIC.

🗣️ @RekklesLoL: ""Nunca hemos tenido un momento de felicidad esta temporada"".

#World…",FALSE,0,NA,2019-10-26T17:50:01Z,FALSE,NA,1188150804454297600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mprezx,29,TRUE,FALSE,NA,NA
"RT @RiotVedius: My prediction may have been correct

But I am not happy about it

Still proud of you @FNATIC. I look forward to your return…",FALSE,0,NA,2019-10-26T17:50:01Z,FALSE,NA,1188150804005445633,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Haawhy_,14,TRUE,FALSE,NA,NA
"RT @TVColosimus: Nao tem mistério o @GruntarTV mandar bem no mundial. 
Lembrem-se que o melhor bootcamp eh o #circuitão.
Destrói no #Worlds…",FALSE,0,NA,2019-10-26T17:49:58Z,FALSE,NA,1188150793083465732,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pedrorocha23,13,TRUE,FALSE,NA,NA
